filename,Name,ID,Volume (µm³),Min (roGFP 470),Max (roGFP 470),Mean (roGFP 470),Sum (roGFP 470),Standard Deviation (roGFP 470),Min (mCherry double),Max (mCherry double),Mean (mCherry double),Sum (mCherry double),Standard Deviation (mCherry double),"Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))",Centroid X (µm),Centroid Y (µm),Centroid Z (µm),Item Name,Population,Type,Number of contained Mito,Compartment ROIs ID,ExtracellularBackground
GTY027 25C 15 03 m-35.csv,Mito 8,9,0.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841.51,1894.35,1386.48,1007971.25,203.76,NA,NA,NA,NA,NA,72.45,57.21,2.11,GTY027 25C 15,Mito,Object,NA,1,667.63
GTY027 25C 15 03 m-35.csv,Mito 13,14,0.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1031.2,1493.34,1252.26,165298.5,98.97,NA,NA,NA,NA,NA,72.92,61.08,2.23,GTY027 25C 15,Mito,Object,NA,1,667.63
GTY027 25C 15 03 m-35.csv,Mito 20,21,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612.82,3004.38,1238.39,1551705.5,314.29,NA,NA,NA,NA,NA,75.05,54.2,2.56,GTY027 25C 15,Mito,Object,NA,1,667.63
GTY027 25C 15 03 m-35.csv,Mito 21,22,0.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836.9,1691.4,1206.83,322223.94,175.19,NA,NA,NA,NA,NA,74.41,56.78,2.97,GTY027 25C 15,Mito,Object,NA,1,667.63
GTY027 25C 15 03 m-35.csv,Mito 26,27,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,887.06,5281.99,1454.83,2326268,393.15,NA,NA,NA,NA,NA,74.02,59.84,2.48,GTY027 25C 15,Mito,Object,NA,1,667.63
GTY027 25C 15 03 m-50.csv,ROIs 1,1,294.41,582,2162,866.49,214000000,100.78,209,2166,383.53,94829598,142.24,329.33,28311.26,880.99,218000000,275.47,14.09,26208.18,402.38,99490864,793.72,NA,NA,NA,GTY027 25C 15,ROIs,Object,5,NA,667.63
GTY027 25C 15 03 m-50.csv,Mito 5,6,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,803.2,1894.35,1364.35,1196534.75,210.73,NA,NA,NA,NA,NA,72.44,57.22,2.15,GTY027 25C 15,Mito,Object,NA,1,667.63
GTY027 25C 15 03 m-50.csv,Mito 12,13,0.201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1004.82,1649.79,1246.22,210611.25,109.81,NA,NA,NA,NA,NA,72.92,61.08,2.23,GTY027 25C 15,Mito,Object,NA,1,667.63
GTY027 25C 15 03 m-50.csv,Mito 17,18,0.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836.9,1788.3,1193.53,386703,182.74,NA,NA,NA,NA,NA,74.41,56.77,2.99,GTY027 25C 15,Mito,Object,NA,1,667.63
GTY027 25C 15 03 m-50.csv,Mito 20,21,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,588.94,3004.38,1230.68,1821402.13,321.18,NA,NA,NA,NA,NA,75.05,54.21,2.55,GTY027 25C 15,Mito,Object,NA,1,667.63
GTY027 25C 15 03 m-50.csv,Mito 24,25,2.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843.17,5565.26,1445.3,2902168,403.41,NA,NA,NA,NA,NA,74.03,59.86,2.5,GTY027 25C 15,Mito,Object,NA,1,667.63
GTY027 25C 15 04 m-25.csv,ROIs 1,1,249,593,1584,874.47,183000000,92.39,211,1298,319.05,66719559,76.28,361.42,9460.49,901.32,188000000,256.45,31.57,10216.91,331.64,69351256,361.95,NA,NA,NA,GTY027 25C 15,ROIs,Object,6,NA,667.63
GTY027 25C 15 04 m-25.csv,Mito 8,9,0.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1093.07,1828.25,1536.91,149080.23,182.89,NA,NA,NA,NA,NA,59.88,14.81,1.92,GTY027 25C 15,Mito,Object,NA,1,667.63
GTY027 25C 15 04 m-25.csv,Mito 9,10,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801.9,2706.12,1566.58,1350392,377.24,NA,NA,NA,NA,NA,57.41,15.38,2.36,GTY027 25C 15,Mito,Object,NA,1,667.63
GTY027 25C 15 04 m-25.csv,Mito 10,11,0.0167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,978.04,1248.11,1116.96,15637.49,79.31,NA,NA,NA,NA,NA,57.73,17.93,1.82,GTY027 25C 15,Mito,Object,NA,1,667.63
GTY027 25C 15 04 m-25.csv,Mito 17,18,0.0691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,911.1,1910.79,1378.04,79926.34,248.75,NA,NA,NA,NA,NA,59.76,19.22,2.38,GTY027 25C 15,Mito,Object,NA,1,667.63
GTY027 25C 15 04 m-25.csv,Mito 20,21,0.0583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1225.15,2130.19,1566.59,76763.02,244.18,NA,NA,NA,NA,NA,60.78,15.39,2.33,GTY027 25C 15,Mito,Object,NA,1,667.63
GTY027 25C 15 04 m-25.csv,Mito 23,24,0.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1032.36,2648.87,1765.62,699183.75,332.19,NA,NA,NA,NA,NA,59.22,20.81,2.61,GTY027 25C 15,Mito,Object,NA,1,667.63
GTY027 25C 15 04 m-35.csv,ROIs 1,1,249,593,1584,874.47,183000000,92.39,211,1298,319.05,66719559,76.28,361.42,9460.49,901.32,188000000,256.45,31.57,10216.91,331.64,69351256,361.95,NA,NA,NA,GTY027 25C 15,ROIs,Object,6,NA,667.63
GTY027 25C 15 04 m-35.csv,Mito 3,4,0.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,976.2,2211.83,1522.17,356187.19,261.2,NA,NA,NA,NA,NA,60.17,15.02,2.06,GTY027 25C 15,Mito,Object,NA,1,667.63
GTY027 25C 15 04 m-35.csv,Mito 10,11,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801.9,2898.44,1551.62,1585758.13,379.19,NA,NA,NA,NA,NA,57.41,15.39,2.35,GTY027 25C 15,Mito,Object,NA,1,667.63
GTY027 25C 15 04 m-35.csv,Mito 11,12,0.0238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,978.04,1251.15,1118.21,22364.11,78.56,NA,NA,NA,NA,NA,57.73,17.95,1.88,GTY027 25C 15,Mito,Object,NA,1,667.63
GTY027 25C 15 04 m-35.csv,Mito 16,17,0.0833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,831.15,1910.79,1359.68,95177.72,260.14,NA,NA,NA,NA,NA,59.76,19.21,2.37,GTY027 25C 15,Mito,Object,NA,1,667.63
GTY027 25C 15 04 m-35.csv,Mito 22,23,0.0155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,881.01,1453.27,1167.61,15178.94,164.88,NA,NA,NA,NA,NA,58.79,19.6,2.75,GTY027 25C 15,Mito,Object,NA,1,667.63
GTY027 25C 15 04 m-35.csv,Mito 23,24,0.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1032.36,2648.87,1749.66,811841.56,334.75,NA,NA,NA,NA,NA,59.22,20.8,2.61,GTY027 25C 15,Mito,Object,NA,1,667.63
GTY027 25C 15 04 m-50.csv,ROIs 1,1,249,593,1584,874.47,183000000,92.39,211,1298,319.05,66719559,76.28,361.42,9460.49,901.32,188000000,256.45,31.57,10216.91,331.64,69351256,361.95,NA,NA,NA,GTY027 25C 15,ROIs,Object,5,NA,667.63
GTY027 25C 15 04 m-50.csv,Mito 2,3,0.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,847.92,2211.83,1454.75,613904,288.29,NA,NA,NA,NA,NA,60.08,15,2.05,GTY027 25C 15,Mito,Object,NA,1,667.63
GTY027 25C 15 04 m-50.csv,Mito 8,9,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,794.47,3089.5,1521.36,1991465.13,378.31,NA,NA,NA,NA,NA,57.43,15.38,2.35,GTY027 25C 15,Mito,Object,NA,1,667.63
GTY027 25C 15 04 m-50.csv,Mito 9,10,0.0452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,874.03,1283.12,1083.36,41167.68,98.73,NA,NA,NA,NA,NA,57.72,17.96,1.83,GTY027 25C 15,Mito,Object,NA,1,667.63
GTY027 25C 15 04 m-50.csv,Mito 16,17,0.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,804.3,1910.79,1317.81,125192.37,276.27,NA,NA,NA,NA,NA,59.75,19.21,2.39,GTY027 25C 15,Mito,Object,NA,1,667.63
GTY027 25C 15 04 m-50.csv,Mito 22,23,0.781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,821.35,2648.87,1691.08,1109347,348.31,NA,NA,NA,NA,NA,59.19,20.72,2.59,GTY027 25C 15,Mito,Object,NA,1,667.63
GTY027 25C 15 05 m-25.csv,ROIs 1,1,212.01,564,1086,805.33,143000000,67.82,209,2180,374.75,66727384,158.19,385.39,2456.94,822.76,146000000,175.59,0.265,21215.92,397,70688688,768.4,NA,NA,NA,GTY027 25C 15,ROIs,Object,3,NA,667.63
GTY027 25C 15 05 m-25.csv,Mito 1,2,0.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,786.41,1272.66,1045.54,117100.04,126,NA,NA,NA,NA,NA,68.83,6.58,1.9,GTY027 25C 15,Mito,Object,NA,1,667.63
GTY027 25C 15 05 m-25.csv,Mito 14,15,2.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605.23,2087.18,1229.36,2211613,254.04,NA,NA,NA,NA,NA,68.99,4.17,2.54,GTY027 25C 15,Mito,Object,NA,1,667.63
GTY027 25C 15 05 m-25.csv,Mito 15,16,0.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779.21,1767.1,1202.24,599918,181.7,NA,NA,NA,NA,NA,67.8,6.92,2.54,GTY027 25C 15,Mito,Object,NA,1,667.63
GTY027 25C 15 05 m-35.csv,ROIs 1,1,212.01,564,1086,805.33,143000000,67.82,209,2180,374.75,66727384,158.19,385.39,2456.94,822.76,146000000,175.59,0.265,21215.92,397,70688688,768.4,NA,NA,NA,GTY027 25C 15,ROIs,Object,3,NA,667.63
GTY027 25C 15 05 m-35.csv,Mito 1,2,0.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,786.41,1272.66,1044.51,136830.59,124.03,NA,NA,NA,NA,NA,68.84,6.57,1.91,GTY027 25C 15,Mito,Object,NA,1,667.63
GTY027 25C 15 05 m-35.csv,Mito 14,15,2.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,578.74,2110.31,1215.05,2473849.75,257.47,NA,NA,NA,NA,NA,68.98,4.17,2.54,GTY027 25C 15,Mito,Object,NA,1,667.63
GTY027 25C 15 05 m-35.csv,Mito 17,18,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779.21,1767.1,1199.1,684686.75,182.74,NA,NA,NA,NA,NA,67.8,6.93,2.55,GTY027 25C 15,Mito,Object,NA,1,667.63
GTY027 25C 15 05 m-50.csv,ROIs 1,1,212.01,564,1086,805.33,143000000,67.82,209,2180,374.75,66727384,158.19,385.39,2456.94,822.76,146000000,175.59,0.265,21215.92,397,70688688,768.4,NA,NA,NA,GTY027 25C 15,ROIs,Object,3,NA,667.63
GTY027 25C 15 05 m-50.csv,Mito 1,2,0.198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,736.46,1272.66,1034.12,171664.73,130.34,NA,NA,NA,NA,NA,68.84,6.57,1.92,GTY027 25C 15,Mito,Object,NA,1,667.63
GTY027 25C 15 05 m-50.csv,Mito 13,14,3.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,562.92,2110.31,1191.67,3012539.25,260.38,NA,NA,NA,NA,NA,68.94,4.17,2.55,GTY027 25C 15,Mito,Object,NA,1,667.63
GTY027 25C 15 05 m-50.csv,Mito 14,15,0.891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,708.93,1767.1,1182.59,884580.13,191.65,NA,NA,NA,NA,NA,67.79,6.94,2.59,GTY027 25C 15,Mito,Object,NA,1,667.63
GTY027 25C 15 m-25.csv,ROIs 1,1,293.41,575,1146,799.36,197000000,78.46,202,1296,334.85,82511516,80.38,361.15,3905.24,791.28,195000000,166.06,17.06,12435.76,346.58,85401768,454.04,NA,NA,NA,GTY027 25C,ROIs,Object,4,NA,676.88
GTY027 25C 15 m-25.csv,Mito 8,9,0.894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690.13,1266.24,1009.75,758319.88,90.59,NA,NA,NA,NA,NA,38.86,19.47,1.87,GTY027 25C,Mito,Object,NA,1,676.88
GTY027 25C 15 m-25.csv,Mito 49,50,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,564.54,1584.13,1002.33,1160695.25,192.73,NA,NA,NA,NA,NA,39.81,25.2,2.57,GTY027 25C,Mito,Object,NA,1,676.88
GTY027 25C 15 m-25.csv,Mito 72,73,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,592.46,1470.96,895.51,112834.71,185.32,NA,NA,NA,NA,NA,41.49,25.96,2.99,GTY027 25C,Mito,Object,NA,1,676.88
GTY027 25C 15 m-25.csv,Mito 83,84,1.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500.15,2181.03,934.61,1439302.38,217.42,NA,NA,NA,NA,NA,41.35,20.58,3.06,GTY027 25C,Mito,Object,NA,1,676.88
GTY027 25C 15 m-35.csv,ROIs 1,1,293.41,575,1146,799.36,197000000,78.46,202,1296,334.85,82511516,80.38,361.15,3905.24,791.28,195000000,166.06,17.06,12435.76,346.58,85401768,454.04,NA,NA,NA,GTY027 25C,ROIs,Object,3,NA,676.88
GTY027 25C 15 m-35.csv,Mito 13,14,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690.13,1276.45,1003.83,945603.25,90.5,NA,NA,NA,NA,NA,38.88,19.47,1.84,GTY027 25C,Mito,Object,NA,1,676.88
GTY027 25C 15 m-35.csv,Mito 49,50,3.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500.15,2181.03,958.58,2885340.5,208.65,NA,NA,NA,NA,NA,40.68,22.59,2.85,GTY027 25C,Mito,Object,NA,1,676.88
GTY027 25C 15 m-35.csv,Mito 73,74,0.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,592.46,1470.96,893.2,118795.98,184.04,NA,NA,NA,NA,NA,41.49,25.96,3,GTY027 25C,Mito,Object,NA,1,676.88
GTY027 25C 15 m-50.csv,ROIs 1,1,293.41,575,1146,799.36,197000000,78.46,202,1296,334.85,82511516,80.38,361.15,3905.24,791.28,195000000,166.06,17.06,12435.76,346.58,85401768,454.04,NA,NA,NA,GTY027 25C,ROIs,Object,3,NA,676.88
GTY027 25C 15 m-50.csv,Mito 12,13,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690.13,1276.45,998.69,1247359,91.75,NA,NA,NA,NA,NA,38.9,19.47,1.82,GTY027 25C,Mito,Object,NA,1,676.88
GTY027 25C 15 m-50.csv,Mito 26,27,4.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490.56,2575.99,951.49,3533850.75,210.37,NA,NA,NA,NA,NA,40.67,22.59,2.85,GTY027 25C,Mito,Object,NA,1,676.88
GTY027 25C 15 m-50.csv,Mito 56,57,0.217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,574.82,1550.86,899.39,163689.2,191.2,NA,NA,NA,NA,NA,41.49,25.97,2.99,GTY027 25C,Mito,Object,NA,1,676.88
GTY027 25C 16 01 m-25.csv,ROIs 1,1,283.25,581,3455,910.84,217000000,125.07,209,1471,360.98,85873275,95.96,172.37,59312.12,936.06,223000000,513.09,0.332,18660.25,377.48,89796976,591.99,NA,NA,NA,GTY027 25C 16,ROIs,Object,8,NA,659.5
GTY027 25C 16 01 m-25.csv,Mito 2,3,0.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,647.84,1206.99,900.12,191726.3,115.02,NA,NA,NA,NA,NA,22.02,3.97,1.97,GTY027 25C 16,Mito,Object,NA,1,659.5
GTY027 25C 16 01 m-25.csv,Mito 3,4,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841.97,1649.25,1215.31,132468.41,180.22,NA,NA,NA,NA,NA,22.06,4.68,2.12,GTY027 25C 16,Mito,Object,NA,1,659.5
GTY027 25C 16 01 m-25.csv,Mito 4,5,0.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,643.46,1498,930.4,210271.06,172.92,NA,NA,NA,NA,NA,19.88,6.84,2.04,GTY027 25C 16,Mito,Object,NA,1,659.5
GTY027 25C 16 01 m-25.csv,Mito 5,6,0.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,732.13,2336.37,1132.29,478958.91,331.58,NA,NA,NA,NA,NA,17.41,8.74,1.99,GTY027 25C 16,Mito,Object,NA,1,659.5
GTY027 25C 16 01 m-25.csv,Mito 12,13,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,809.47,12924.23,1866.93,1885601.5,1346.97,NA,NA,NA,NA,NA,17.58,6.96,2.74,GTY027 25C 16,Mito,Object,NA,1,659.5
GTY027 25C 16 01 m-25.csv,Mito 17,18,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,756.52,2869.28,1161.06,637421.44,247.32,NA,NA,NA,NA,NA,20.04,3.1,2.9,GTY027 25C 16,Mito,Object,NA,1,659.5
GTY027 25C 16 01 m-25.csv,Mito 18,19,0.0869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768.35,4214.31,1682.58,122828.38,871.8,NA,NA,NA,NA,NA,16.05,8.79,2.7,GTY027 25C 16,Mito,Object,NA,1,659.5
GTY027 25C 16 01 m-25.csv,Mito 22,23,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,583.06,3296.51,1254.24,495425.22,394.61,NA,NA,NA,NA,NA,22.62,5.56,2.89,GTY027 25C 16,Mito,Object,NA,1,659.5
GTY027 25C 16 01 m-35.csv,ROIs 1,1,283.25,581,3455,910.84,217000000,125.07,209,1471,360.98,85873275,95.96,172.37,59312.12,936.06,223000000,513.09,0.332,18660.25,377.48,89796976,591.99,NA,NA,NA,GTY027 25C 16,ROIs,Object,8,NA,659.5
GTY027 25C 16 01 m-35.csv,Mito 1,2,0.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,722.32,2336.37,1143.37,551103.69,332.89,NA,NA,NA,NA,NA,17.41,8.74,2,GTY027 25C 16,Mito,Object,NA,1,659.5
GTY027 25C 16 01 m-35.csv,Mito 3,4,0.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,647.84,1213.8,908.2,222509.92,116.35,NA,NA,NA,NA,NA,22.02,3.97,1.98,GTY027 25C 16,Mito,Object,NA,1,659.5
GTY027 25C 16 01 m-35.csv,Mito 4,5,0.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,809.38,1649.25,1202.04,149052.77,181.4,NA,NA,NA,NA,NA,22.07,4.68,2.14,GTY027 25C 16,Mito,Object,NA,1,659.5
GTY027 25C 16 01 m-35.csv,Mito 5,6,0.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,643.46,1646.92,938.05,260776.83,188.59,NA,NA,NA,NA,NA,19.9,6.85,2.06,GTY027 25C 16,Mito,Object,NA,1,659.5
GTY027 25C 16 01 m-35.csv,Mito 12,13,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,809.47,12924.23,1841.35,2108344,1332.17,NA,NA,NA,NA,NA,17.57,6.97,2.74,GTY027 25C 16,Mito,Object,NA,1,659.5
GTY027 25C 16 01 m-35.csv,Mito 16,17,0.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705.83,2889.31,1156.3,740033,278.88,NA,NA,NA,NA,NA,20.05,3.1,2.91,GTY027 25C 16,Mito,Object,NA,1,659.5
GTY027 25C 16 01 m-35.csv,Mito 17,18,0.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768.35,4214.31,1644.97,139822.56,851.33,NA,NA,NA,NA,NA,16.05,8.8,2.71,GTY027 25C 16,Mito,Object,NA,1,659.5
GTY027 25C 16 01 m-35.csv,Mito 20,21,0.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,583.06,3296.51,1217.28,567252.81,402.05,NA,NA,NA,NA,NA,22.62,5.58,2.92,GTY027 25C 16,Mito,Object,NA,1,659.5
GTY027 25C 16 01 m-50.csv,ROIs 1,1,283.25,581,3455,910.84,217000000,125.07,209,1471,360.98,85873275,95.96,172.37,59312.12,936.06,223000000,513.09,0.332,18660.25,377.48,89796976,591.99,NA,NA,NA,GTY027 25C 16,ROIs,Object,8,NA,659.5
GTY027 25C 16 01 m-50.csv,Mito 1,2,0.697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,722.32,2571.3,1175.24,687517.06,349.7,NA,NA,NA,NA,NA,17.41,8.75,2.01,GTY027 25C 16,Mito,Object,NA,1,659.5
GTY027 25C 16 01 m-50.csv,Mito 4,5,0.389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,622.61,1330.71,920.47,300993.78,132.05,NA,NA,NA,NA,NA,22.02,3.98,2,GTY027 25C 16,Mito,Object,NA,1,659.5
GTY027 25C 16 01 m-50.csv,Mito 5,6,0.206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,706.64,1649.25,1174.19,203135.58,188.99,NA,NA,NA,NA,NA,22.07,4.67,2.14,GTY027 25C 16,Mito,Object,NA,1,659.5
GTY027 25C 16 01 m-50.csv,Mito 6,7,0.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,643.46,1735.74,962.51,341692.06,208.24,NA,NA,NA,NA,NA,19.91,6.84,2.06,GTY027 25C 16,Mito,Object,NA,1,659.5
GTY027 25C 16 01 m-50.csv,Mito 13,14,0.994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705.13,2889.31,1142.94,954353.63,298.43,NA,NA,NA,NA,NA,20.06,3.09,2.9,GTY027 25C 16,Mito,Object,NA,1,659.5
GTY027 25C 16 01 m-50.csv,Mito 14,15,0.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,711.56,4214.31,1603.24,182769.53,842.6,NA,NA,NA,NA,NA,16.06,8.81,2.73,GTY027 25C 16,Mito,Object,NA,1,659.5
GTY027 25C 16 01 m-50.csv,Mito 19,20,0.681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,583.06,3329.03,1196.01,684115.81,412.15,NA,NA,NA,NA,NA,22.62,5.59,2.94,GTY027 25C 16,Mito,Object,NA,1,659.5
GTY027 25C 16 01 m-50.csv,Mito 20,21,1.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,809.47,12924.23,1797.55,2503990.75,1302.5,NA,NA,NA,NA,NA,17.56,6.99,2.76,GTY027 25C 16,Mito,Object,NA,1,659.5
GTY027 25C 16 03 m-25.csv,ROIs 1,1,281.53,559,4095,900.31,213000000,121.46,208,1420,331.72,78430493,89.54,178.09,85198.99,914.56,216000000,604.76,14.56,17343.94,341.49,80742224,462.75,NA,NA,NA,GTY027 25C 16,ROIs,Object,4,NA,659.5
GTY027 25C 16 03 m-25.csv,Mito 10,11,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,613.82,2142.74,1318.36,1235307.38,254.32,NA,NA,NA,NA,NA,39.31,56.03,2.63,GTY027 25C 16,Mito,Object,NA,1,659.5
GTY027 25C 16 03 m-25.csv,Mito 11,12,0.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,710.58,2813.61,1326.34,732136.94,310.24,NA,NA,NA,NA,NA,41.18,58.98,2.41,GTY027 25C 16,Mito,Object,NA,1,659.5
GTY027 25C 16 03 m-25.csv,Mito 26,27,0.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,581.76,1685.57,1074.79,410568.63,215.03,NA,NA,NA,NA,NA,41.26,56.43,3.08,GTY027 25C 16,Mito,Object,NA,1,659.5
GTY027 25C 16 03 m-25.csv,Mito 27,28,0.0976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,845.79,1478.18,1114.3,91372.68,149.14,NA,NA,NA,NA,NA,41.96,56.39,3.05,GTY027 25C 16,Mito,Object,NA,1,659.5
GTY027 25C 16 03 m-35.csv,ROIs 1,1,281.53,559,4095,900.31,213000000,121.46,208,1420,331.72,78430493,89.54,178.09,85198.99,914.56,216000000,604.76,14.56,17343.94,341.49,80742224,462.75,NA,NA,NA,GTY027 25C 16,ROIs,Object,4,NA,659.5
GTY027 25C 16 03 m-35.csv,Mito 10,11,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,603.59,2796.04,1308.43,1440576.88,260.21,NA,NA,NA,NA,NA,39.3,56.06,2.65,GTY027 25C 16,Mito,Object,NA,1,659.5
GTY027 25C 16 03 m-35.csv,Mito 11,12,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,698.53,2813.61,1325.32,824349.06,314.52,NA,NA,NA,NA,NA,41.17,58.98,2.41,GTY027 25C 16,Mito,Object,NA,1,659.5
GTY027 25C 16 03 m-35.csv,Mito 24,25,0.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,581.76,1685.57,1060.13,469636.72,224.18,NA,NA,NA,NA,NA,41.26,56.42,3.1,GTY027 25C 16,Mito,Object,NA,1,659.5
GTY027 25C 16 03 m-35.csv,Mito 25,26,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841.57,1478.18,1121.72,103197.89,153.07,NA,NA,NA,NA,NA,41.96,56.39,3.05,GTY027 25C 16,Mito,Object,NA,1,659.5
GTY027 25C 16 03 m-50.csv,ROIs 1,1,281.53,559,4095,900.31,213000000,121.46,208,1420,331.72,78430493,89.54,178.09,85198.99,914.56,216000000,604.76,14.56,17343.94,341.49,80742224,462.75,NA,NA,NA,GTY027 25C 16,ROIs,Object,4,NA,659.5
GTY027 25C 16 03 m-50.csv,Mito 3,4,0.936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641.21,2813.61,1311.08,1030512.63,310.67,NA,NA,NA,NA,NA,41.16,58.97,2.39,GTY027 25C 16,Mito,Object,NA,1,659.5
GTY027 25C 16 03 m-50.csv,Mito 11,12,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,592.78,3190.68,1293.07,1849095.25,283.25,NA,NA,NA,NA,NA,39.29,56.09,2.69,GTY027 25C 16,Mito,Object,NA,1,659.5
GTY027 25C 16 03 m-50.csv,Mito 23,24,0.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,581.76,1769.9,1053.34,597243.38,229.78,NA,NA,NA,NA,NA,41.26,56.42,3.11,GTY027 25C 16,Mito,Object,NA,1,659.5
GTY027 25C 16 03 m-50.csv,Mito 24,25,0.149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841.57,1478.18,1115.82,139477.25,157.09,NA,NA,NA,NA,NA,41.96,56.38,3.08,GTY027 25C 16,Mito,Object,NA,1,659.5
